구,법정동,상세업무구분명,사업장명,위도,경도
광진구,자양동,동물병원,우주동물병원,37.53568512,127.0790101
광진구,자양동,펫카페,우주로캣,37.5399121,127.067032
동대문구,용두동,애견미용,우쭈쭈,37.57643097,127.0274352
마포구,동교동,동물병원,워너비 동물병원,37.55770772,126.919616
용산구,한강로,동물병원,워너비동물병원 용산점,37.52511134,126.966255
구로구,고척동,애견미용,워시포레,37.5033544,126.8662787
마포구,창전동,펫호텔,워킹페코,37.55441586,126.9274658
강남구,대치동,동물병원,원동물병원,37.50287309,127.054433
성북구,돈암동,동물병원,원러브동물의료센터,37.59916677,127.0097997
용산구,청파동,동물병원,원스동물병원,37.54497968,126.9666005
용산구,용문동,애견미용,원효동물병원,37.53654013,126.9578416
용산구,용문동,동물병원,원효종합동물병원,37.53654013,126.9578416
종로구,신영동,동물병원,월드펫동물병원,37.60605787,126.9579257
성동구,성수동,애견미용,웨그앤코,37.53766516,127.051264
마포구,노고산,동물병원,웨스턴 동물의료센터,37.55522234,126.9351902
노원구,월계동,동물병원,웰니스 동물병원,37.62734055,127.058968
송파구,잠실동,펫호텔,웰니스동물병원 롯데월드점,37.51128661,127.095049
송파구,잠실동,동물병원,웰니스동물병원(롯데월드점),37.51128661,127.095049
중구,황학동,동물병원,웰니스클리닉(청계천점),37.57097822,127.0185437
노원구,중계동,동물병원,웰리스 동물병원,37.63882672,127.0618644
노원구,중계동,애견미용,웰리스동물병원,37.63882672,127.0618644
동작구,대방동,펫호텔,웰컴댕댕,37.50909593,126.9294455
마포구,서교동,동물병원,웰케어동물병원,37.55688744,126.9162098
중구,황학동,동물병원,웰튼동물의료센터,37.56911077,127.0203761
중구,신당동,동물병원,웰펫동물병원,37.55431124,127.0085956
강남구,역삼동,동물병원,위너스 동물병원,37.49758067,127.039251
강남구,역삼동,애견미용,위너스동물병원,37.49758067,127.039251
성동구,성수동,펫호텔,위대한캣츠빌,37.53684459,127.0540672
서대문구,북가좌,동물병원,위드 동물병원,37.5796416,126.908546
송파구,석촌동,펫호텔,위드멍,37.50085163,127.1041305
강북구,수유동,애견미용,위드벳홀딩스 주식회사,37.63480315,127.0197231
관악구,신림동,애견미용,위드유펫살롱(With You Petsalon),37.48229953,126.9237288
송파구,잠실동,애견미용,위드펫,37.5054943,127.0819635
강남구,개포동,동물병원,위드펫동물병원,37.4730154,127.0469791
송파구,잠실동,동물병원,위드펫종합동물병원,37.5054943,127.0819635
송파구,장지동,동물병원,위례 별 동물의료센터,37.4801112,127.1412684
송파구,장지동,동물병원,위례S동물의료센터,37.48135605,127.1400498
강동구,고덕동,애견미용,위위그루밍,37.5603159,127.1619273
강북구,미아동,동물병원,위즈동물병원,37.62674166,127.0234158
강동구,천호동,애견미용,위즈펫 동물병원,37.54571781,127.1393607
노원구,중계동,애견미용,위즈펫살롱,37.65343247,127.0694209
서초구,방배동,펫택시,위코어,37.48570074,126.9936134
노원구,월계동,동물병원,유림동물병원,37.62694078,127.0483636
서초구,잠원동,동물병원,유림동물안과병원,37.51808628,127.0156118
영등포구,신길동,펫호텔,유석 동물병원,37.49346935,126.9069168
영등포구,신길동,동물병원,유석동물병원,37.49346935,126.9069168
강북구,미아동,펫택시,유성물류,37.61645763,127.0197759
송파구,오금동,애견미용,유앤동물병원,37.50969945,127.1244303
송파구,오금동,동물병원,유앤동물의료원,37.50969945,127.1244303
서초구,방배동,펫호텔,유어마이독,37.4882915,126.9838194
용산구,이촌동,펫택시,유임정펫택시,37.51859195,126.9779479
동작구,상도동,동물병원,유케어종합동물병원,37.50503349,126.9394929
도봉구,방학동,동물병원,유현동물병원,37.66129123,127.0288199
강서구,내발산,애견미용,윤댕댕살롱,37.55464822,126.8347577
성북구,정릉동,펫택시,윤독,37.60520962,127.0103749
강남구,율현동,펫택시,윤명원 펫택시,37.47022276,127.1073127
중구,필동2,동물병원,윤신근박사동물병원,37.5616282,126.9939659
광진구,중곡동,펫택시,윤패션,37.56691439,127.0795644
노원구,중계동,동물병원,은마로동물병원,37.65791008,127.0715369
노원구,상계동,동물병원,은빛동물병원,37.67738443,127.0502582
강북구,미아동,펫택시,은종민 펫택시,37.61622441,127.0347786
서대문구,홍은동,애견미용,은퇴한 수의사의 저택,37.58025902,126.9255891
은평구,갈현동,펫택시,은평 알라딘펫택시,37.62299755,126.9075382
은평구,역촌동,애견미용,은평애견,37.60316789,126.9131554
금천구,시흥동,동물병원,은행나무종합동물병원,37.45161465,126.9042429
은평구,응암동,동물병원,응암동물병원,37.59526416,126.9154528
마포구,연남동,애견미용,이누아이,37.5605617,126.9207826
광진구,자양동,애견미용,이다애견미용실,37.53580893,127.0631859
광진구,자양동,동물병원,이다종합동물병원,37.53580893,127.0631859
영등포구,당산동,애견미용,이든 동물의료센터,37.53209168,126.9021503
영등포구,당산동,동물병원,이든동물의료센터,37.53209168,126.9021503
양천구,신정동,펫호텔,이든반려견 문화센터,37.52813932,126.8559149
양천구,신정동,애견미용,이든애견미용,37.52813932,126.8559149
관악구,신림동,동물병원,이로동물의료센터,37.48421214,126.9339295
관악구,신림동,애견미용,이로애견미용실,37.48421214,126.9339295
송파구,석촌동,동물병원,이룸동물병원,37.50112886,127.0942107
서초구,양재동,동물병원,이리온 양재점,37.4633953,127.0341234
강남구,청담동,애견미용,이리온동물병원,37.52455891,127.0417532
강남구,청담동,동물병원,이리온동물의료원(청담점),37.52455891,127.0417532
송파구,문정동,애견미용,이마트 가든 5점,37.47862641,127.1163851
중랑구,묵동,애견미용,이모네 강아지,37.61742621,127.0785434
강북구,미아동,애견미용,이브캣,37.61113297,127.0286903
강남구,청담동,동물병원,이비치 동물치과병원,37.52226486,127.036778
광진구,군자동,애견미용,이쁘개멋있개,37.55147277,127.0684047
서대문구,충정로,애견미용,이쁘냥 고양이미용실 서대문점,37.56473705,126.9618196
성북구,동소문,애견미용,이쁘니 이발소,37.59633245,127.0108967
종로구,창신동,애견미용,이쁜아이,37.57535621,127.0076636
서초구,방배동,동물병원,이삭동물병원,37.48041788,126.9815026
서초구,잠원동,동물병원,이상록동물병원,37.51615957,127.0118191
동작구,사당동,애견미용,이수동물병원,37.48767596,126.9726623
강서구,방화동,펫택시,이수환 펫택시,37.57213489,126.8027815
동작구,상도동,펫호텔,이스트핸즈(낚시터고양이),37.49965437,126.9405274
강남구,청담동,펫택시,이안동물의학센터,37.52386511,127.0367286
강남구,청담동,동물병원,이안동물의학센터(청담점),37.52386511,127.0367286
노원구,상계동,동물병원,이앤박동물병원,37.66455147,127.060937
용산구,한강로,펫택시,이예슬펫택시,37.53337135,126.9644981
성동구,행당동,애견미용,이윤세 동물병원,37.55588045,127.0263174
성동구,행당동,동물병원,이윤세동물병원,37.55588045,127.0263174
서초구,반포동,동물병원,이을반려동물케어센터,37.49914869,126.9943223
성동구,금호동,펫택시,이재원,37.55283807,127.019561
송파구,오금동,동물병원,이재풍동물병원,37.5064678,127.1263839
송파구,가락동,펫택시,이준 펫택시,37.4984087,127.1043859
마포구,서교동,동물병원,이층애 고양이동물병원,37.55338018,126.9093465
용산구,이태원,동물병원,이태원동물병원,37.53640805,126.9843489
서초구,반포동,동물병원,이태형 반려동물 건강검진센터,37.50479673,127.019468
노원구,상계동,애견미용,이플,37.6590232,127.0642632
마포구,망원동,동물병원,이황 동물병원,37.56077239,126.9025464
동작구,신대방,애견미용,인형제작소,37.48752158,126.9039566
강남구,역삼동,애견미용,일랑일랑,37.50583696,127.0338624
강남구,청담동,동물병원,일마레 동물 메디컬 센터,37.52113438,127.0542217
양천구,신월동,동물병원,일오삼동물병원,37.52051989,126.8320332
동작구,신대방,펫택시,임동현 펫택시,37.4922669,126.908717
노원구,공릉동,펫택시,임선아 펫택시,37.62808147,127.0739524
강남구,일원동,동물병원,임재성동물의료센터,37.49097179,127.0846207
노원구,공릉동,펫택시,임제혁 펫택시,37.62577367,127.0844667
서초구,방배동,애견미용,잇츠그루밍타임,37.48088736,126.9920953
강남구,자곡동,동물병원,자곡퍼스트동물의료센터,37.47202272,127.0931163
광진구,자양동,동물병원,자양동물병원,37.53179357,127.0764591
강남구,개포동,동물병원,자연동물병원,37.47926302,127.0480351
송파구,풍납동,애견미용,잔다냥 강동점,37.53410632,127.1185726
서대문구,연희동,애견미용,잔다냥 연희점,37.56802724,126.9291984
강동구,암사동,펫호텔,잘다녀오시개,37.55219341,127.1250848
도봉구,창동,애견미용,잘해줄개,37.63857872,127.0373551
송파구,잠실동,동물병원,잠실동물병원,37.51524514,127.0919781
송파구,석촌동,동물병원,잠실베스트동물메디컬센터,37.50497748,127.0945068
송파구,석촌동,동물병원,잠실베스트동물병원 수술재활센터,37.50497748,127.0945068
송파구,송파동,동물병원,잠실종합동물병원,37.50238873,127.1073313
송파구,삼전동,애견미용,잠실준25시 동물병원,37.50710675,127.0893796
송파구,삼전동,동물병원,잠실준25시동물병원,37.50710675,127.0893796
성북구,동소문,펫택시,장은정펫택시,37.59298022,127.0083835
동대문구,장안동,동물병원,장평25시동물종합병원,37.57290203,127.0685017
동대문구,장안동,애견미용,장평펫샵(장평동물병원),37.57290203,127.0685017
구로구,개봉동,애견미용,장화신은 고양이 & 강아지 미용,37.49263626,126.8504971
동작구,흑석동,애견미용,재미나개,37.50321145,126.9625521
관악구,봉천동,동물병원,재활한방 나눔동물병원,37.47548565,126.9639544
강남구,논현동,애견미용,전설의 그루밍,37.51202868,127.038281
동작구,상도1,동물병원,정겨운동물병원,37.50002888,126.9478506
관악구,신림동,펫호텔,정글독,37.48185088,126.9268545
강동구,천호동,동물병원,정동물병원,37.54880003,127.1273686
동대문구,장안동,애견미용,정말귀엽개,37.57026195,127.0658537
양천구,신월동,동물병원,정말로동물병원,37.51531534,126.8379694
성동구,성수동,펫택시,정민영 펫택시,37.53670323,127.046647
서대문구,홍은동,펫택시,정태선 펫택시,37.59195535,126.9317936
관악구,봉천동,애견미용,정훈넷(도그넷애견미용실),37.48161087,126.9391565
송파구,풍납동,애견미용,제니펫하우스,37.53260616,127.1163621
동대문구,전농동,동물병원,제연동물병원,37.57512657,127.0467317
구로구,개봉동,펫택시,제이에스콜밴,37.4823142,126.8468917
송파구,문정동,애견미용,제이온 펫트리밍,37.48076351,127.1183582
영등포구,신길동,애견미용,제이제이스타일,37.49808909,126.9143581
송파구,장지동,애견미용,제이코코(J co co),37.47678681,127.1410134
성동구,성수동,동물병원,제인동물병원,37.53904851,127.0517995
금천구,시흥동,동물병원,제일종합동물병원,37.4525666,126.9033491
강동구,천호동,애견미용,제제네 멍치원,37.54635302,127.1317926
강동구,성내동,펫호텔,제제네멍치원(성내점),37.52897841,127.1184293
금천구,독산동,동물병원,조아동물병원,37.45379495,126.8874875
용산구,보광동,펫택시,조은주펫택시,37.52738807,126.9942255
노원구,상계동,애견미용,조이댕댕,37.65567855,127.0654578
은평구,갈현동,애견미용,조이펫샾,37.61792227,126.9122805
성북구,정릉동,펫호텔,조이풀독,37.60822607,127.0123371
강남구,역삼동,애견미용,조이피아,37.5080149,127.0379785
강남구,도곡동,펫택시,조익제 펫택시,37.48874079,127.0306433
금천구,시흥동,동물병원,조정연동물병원,37.45260241,126.9029041
송파구,방이동,펫호텔,종합동물병원 펫토피아,37.5081404,127.113771
용산구,원효로,동물병원,좋아서하는 동물병원,37.53827568,126.964473
용산구,원효로,애견미용,좋아서하는동물병원,37.53827568,126.964473
강남구,논현동,애견미용,주식회사 강남동물병원,37.50777995,127.0315741
강남구,역삼동,애견미용,주식회사 개신남,37.50300134,127.0452773
노원구,상계동,동물병원,주식회사 노원24시동물의료센터,37.65317734,127.0652354
성동구,행당동,애견미용,주식회사 바우라움 서울숲,37.55596457,127.0377689
중랑구,중화동,펫호텔,주식회사 알에이엠씨로얄지점,37.59543561,127.0771298
서초구,반포동,애견미용,주식회사 위드랜드,37.51003182,127.017667
강남구,삼성동,펫호텔,주식회사 중앙동물메디컬센터,37.51649749,127.0565968
강남구,논현동,애견미용,주식회사 천일오토모빌,37.52260514,127.0356454
강남구,논현동,애견미용,주식회사 퍼피고,37.51507465,127.029773
강남구,청담동,펫호텔,주식회사 펫타리움,37.52246101,127.0522303
강남구,논현동,펫택시,주식회사 펫플라이,37.50588971,127.0253329
서초구,서초동,애견미용,주식회사 하울팟,37.49315241,127.0150011
동대문구,장안동,펫택시,주식회사 한국화물연합,37.56293034,127.0612084
중랑구,면목동,애견미용,주연동물병원,37.57729472,127.0828168
서초구,양재동,펫호텔,㈜이마트양재점,37.4633953,127.0341234
동대문구,전농동,애견미용,주주 동물병원,37.5778687,127.0555881
동대문구,전농동,동물병원,주주동물병원,37.5778687,127.0555881
강남구,대치동,동물병원,주주동물종합병원,37.50171825,127.0476871
강북구,수유동,애견미용,준 pet,37.6442589,127.0132372
광진구,자양동,동물병원,준동물병원,37.53491932,127.0674876
구로구,개봉동,애견미용,준펫살롱,37.48594922,126.850255
노원구,중계동,동물병원,중계이오동물병원,37.64959685,127.0734875
광진구,중곡동,동물병원,중곡동물병원,37.56274956,127.0786823
중랑구,상봉동,동물병원,중랑차 동물병원,37.59243802,127.0697464
강남구,삼성동,동물병원,중앙동물메디컬센터,37.51649749,127.0565968
강북구,미아동,동물병원,중앙동물병원,37.61702687,127.0275058
광진구,자양동,애견미용,중앙애견,37.5356457,127.0648457
강남구,삼성동,애견미용,중앙애견미용실,37.51649749,127.0565968
광진구,광장동,동물병원,쥬라기동물병원,37.54209725,127.0923227
서대문구,연희동,애견미용,쥬쥬펫,37.56910666,126.9282052
마포구,서교동,애견미용,즐거운 애견미용,37.55753725,126.9120888
송파구,삼전동,애견미용,즐거운그루밍,37.50036067,127.0921597
관악구,신림동,애견미용,지니앤독,37.48434762,126.9335994
관악구,신림동,애견미용,지니펫,37.47492764,126.9197568
강서구,방화동,애견미용,지디파크,37.5804405,126.8165442
중랑구,면목동,애견미용,지앤에프,37.58171415,127.0902854
동작구,상도동,동물병원,지엔동물병원,37.50518686,126.9432517
성북구,동소문,애견미용,지지독,37.58807825,127.0048511
중랑구,신내동,동물병원,진서동물병원,37.60469894,127.0930336
도봉구,창동,애견미용,진성애견용품,37.64102372,127.0351508
중랑구,면목동,애견미용,진실이네 애견샵,37.57855496,127.0819589
중랑구,중화동,동물병원,진정훈동물병원,37.60176653,127.0758817
강남구,도곡동,펫호텔,짐더독,37.48301474,127.0419095
광진구,화양동,펫카페,집사의 하루 건대점,37.54169321,127.0657193
마포구,서교동,펫카페,집사의 하루 홍대점,37.55207694,126.9197855
강남구,역삼동,펫카페,집사의하루 강남점,37.50277928,127.0237665
관악구,봉천동,애견미용,차르도르 애견카페,37.49112097,126.9240269
용산구,산천동,동물병원,차오름동물병원,37.53427994,126.9482336
강서구,등촌동,동물병원,차지우동물병원,37.56289874,126.8375388
강북구,수유동,애견미용,차케네 애견샵,37.63426199,127.0136131
동작구,상도동,애견미용,착한강아지,37.49707244,126.9508934
마포구,신수동,애견미용,찰리애견미용샵,37.54506257,126.9321289
영등포구,신길동,동물병원,참 동물병원,37.51364669,126.9169586
노원구,상계동,동물병원,참동물병원,37.66507342,127.0551704
노원구,중계동,동물병원,참사랑동물병원,37.65173575,127.0747029
은평구,응암동,동물병원,참좋은동물병원,37.58821403,126.919569
강북구,미아동,동물병원,창문동물병원,37.61111727,127.0309037
송파구,오금동,동물병원,채움동물의료센터,37.50053934,127.1341929
관악구,봉천동,펫카페,책읽는고양이,37.4870628,126.9446145
은평구,응암동,애견미용,챠밍도그,37.58605699,126.9157515
관악구,신림동,펫택시,천리펫시(1002PT),37.4826415,126.8995871
송파구,풍납동,동물병원,천호동물병원,37.53640861,127.1194305
강남구,청담동,동물병원,청담눈초롱안과동물병원,37.52515588,127.049735
송파구,풍납동,동물병원,청담동물병원,37.53022271,127.1107627
강남구,논현동,애견미용,청담동물병원애견미용실,37.52160231,127.0348014
강남구,청담동,동물병원,청담리덴동물치과병원,37.52450306,127.0498687
강남구,청담동,애견미용,청담아이윌동물병원,37.5188427,127.0458952
마포구,서교동,펫카페,청춘 고양이 카페,37.55272934,126.9202401
용산구,이태원,동물병원,청화종합동물병원,37.53110817,126.9929398
강북구,수유동,동물병원,초이스동물병원,37.64339505,127.0128095
서대문구,북가좌,애견미용,초콜릿동물병원,37.58312994,126.9105913
서대문구,북가좌,동물병원,초콜릿종합동물병원,37.58312994,126.9105913
강남구,일원동,펫택시,최민주 펫택시,37.49263426,127.0873935
강남구,논현동,동물병원,최영민 동물의료센터,37.5151527,127.0294855
중랑구,면목동,애견미용,춘살롱,37.58439394,127.0840067
강남구,논현동,동물병원,충현동물병원,37.50904061,127.0298606
강남구,역삼동,동물병원,츄츄 동물병원,37.49316597,127.03254
강남구,역삼동,애견미용,츄츄동물병원,37.49316597,127.03254
강남구,신사동,애견미용,치료멍멍 Grooming,37.52238008,127.0322836
강남구,신사동,동물병원,치료멍멍동물병원,37.52238008,127.0322836
중랑구,묵동,동물병원,치료해 주오,37.61295639,127.0739245
강서구,화곡동,펫호텔,칠백상회,37.53028418,126.841475
광진구,중곡동,애견미용,카나비스 펫(cannabis pet),37.56057581,127.0722548
구로구,구로동,펫택시,카우보이펫택시,37.49761833,126.8718123
성북구,길음동,동물병원,카카오 N 동물병원,37.60756115,127.0150549
성북구,길음동,애견미용,카카오N동물병원,37.60756115,127.0150549
서대문구,홍제동,펫호텔,카페 곳,37.58483404,126.9335302
중랑구,면목동,펫호텔,카페개인,37.57406924,127.0769282
양천구,목동,펫호텔,카페멍,37.52525734,126.8725375
노원구,상계동,애견미용,카페멍스,37.65696361,127.0607187
광진구,화양동,펫카페,카페히릿,37.54696322,127.071552
강남구,도곡동,애견미용,캐릭터그루밍,37.48651686,127.0489929
양천구,신정동,동물병원,캐슬동물종합병원,37.50780347,126.8616561
강남구,대치동,펫카페,캠핑 고양이,37.50251084,127.0473766
마포구,합정동,동물병원,캣&덴탈 하이디 동물병원,37.55105334,126.9089754
영등포구,영등포,애견미용,캣독방,37.52449697,126.9047832
구로구,고척동,펫호텔,캣스테이,37.50219752,126.8612425
도봉구,도봉동,애견미용,캣앤독,37.67111223,127.0421773
영등포구,문래동,동물병원,캣앤캣 고양이 병원,37.52065227,126.8870322
양천구,신정동,애견미용,캣츠살롱,37.51644352,126.8519486
성북구,돈암동,펫호텔,캣츠아일랜드,37.59850301,127.0172604
마포구,서교동,애견미용,캣케밍,37.55327351,126.9194905
강남구,대치동,펫택시,캣틀리에,37.50510301,127.0565225
구로구,오류동,동물병원,캥거루 동물병원,37.48983126,126.836859
구로구,오류동,애견미용,캥거루동물병원,37.48983126,126.836859
강서구,마곡동,펫호텔,커멍커멍,37.56012019,126.8355986
강남구,논현동,동물병원,커비동물병원,37.50897264,127.0237947
성동구,금호동,애견미용,커츄츄,37.54597273,127.0167933
광진구,자양동,애견미용,컴투펫,37.53283292,127.082523
동작구,상도*,애견미용,컴포터블(Comfortable),37.50151089,126.9505014
구로구,개봉동,동물병원,케이나인종합동물병원,37.48908804,126.8535193
용산구,이태원,펫호텔,케이나인클럽하우스(K9 ClubHouse),37.53937761,126.987664
서초구,잠원동,애견미용,케이펫스타(K-펫스타),37.51387873,127.0136342
강동구,성내동,애견미용,코오롱애견,37.53292043,127.1300666
성동구,용답동,애견미용,코코네 강아지 미용실,37.56492536,127.0486546
강남구,논현동,펫택시,코코스퀘어,37.51170319,127.0186024
광진구,중곡동,애견미용,코코애견,37.56622506,127.078691
도봉구,창동,애견미용,코코펫,37.65561722,127.0385714
중랑구,면목동,애견미용,코타강쥐,37.5911696,127.0832544
관악구,신림동,펫택시,콤피 펫 쇼퍼 서비스,37.48902239,126.9219548
마포구,공덕동,동물병원,콩닥 동물병원,37.54622825,126.9492787
강북구,미아동,동물병원,쿠키동물병원,37.61731166,127.0175115
송파구,가락동,동물병원,쿨독동물병원,37.49709052,127.1162798
광진구,자양동,동물병원,쿨펫동물병원,37.53780314,127.069742
양천구,목동,동물병원,쿨펫이마트 목동점 동물병원,37.52599303,126.867493
중랑구,망우동,애견미용,쿨한 강아지,37.59632565,127.0964654
성북구,장위동,애견미용,큐 그루밍 샵(Q grooming shop),37.6140038,127.0428124
성북구,장위동,동물병원,큐동물병원,37.6140038,127.0428124
강동구,성내동,애견미용,큐티애견,37.53262806,127.1204745
중랑구,면목동,애견미용,큐티펫,37.59121543,127.0739569
용산구,한남동,애견미용,크린랲 한남지점-하울팟,37.5366151,127.0087135
구로구,항동,동물병원,클로버 동물병원,37.4797452,126.8200906
마포구,성산동,동물병원,키다리 동물병원,37.56949845,126.9021311
송파구,문정동,동물병원,키다리동물병원,37.48076351,127.1183582
노원구,공릉동,동물병원,키움 동물병원,37.62219248,127.0835029
양천구,신정동,펫호텔,키움 반려견 아카데미,37.52709598,126.8565064
노원구,공릉동,애견미용,키움동물병원,37.62219248,127.0835029
송파구,잠실동,애견미용,킨더독,37.50389156,127.0843824
송파구,신천동,동물병원,킴리동물병원,37.52003056,127.0997262
강남구,역삼동,애견미용,킹독,37.5044359,127.0354282
용산구,보광동,펫택시,타다펫,37.52680115,126.9982732
강북구,미아동,펫택시,타요펫 모빌리티,37.6271199,127.0255127
강동구,상일동,애견미용,타이디그룸,37.55242289,127.1724339
중랑구,묵동,동물병원,태능동물병원,37.61259594,127.0746894
성북구,석관동,동물병원,태양 동물병원,37.60702844,127.0577949
성북구,석관동,애견미용,태양동물병원,37.60702844,127.0577949
관악구,신림동,펫호텔,태우하우스,37.47791566,126.9316414
도봉구,쌍문동,동물병원,태일동물종합병원,37.65793666,127.0335343
중랑구,면목동,애견미용,털뭉치들,37.58897681,127.0887607
강북구,수유동,애견미용,털좀밀개,37.6354878,127.0169123
중랑구,망우동,애견미용,털찐친구들,37.59424065,127.0915089
강북구,수유동,애견미용,테리네 미장원,37.64641254,127.0078738
마포구,창전동,펫카페,테이블에이,37.55405699,126.9266267
성동구,상왕십,애견미용,텐즈힐 애견미용,37.56936272,127.0218255
성동구,상왕십,동물병원,텐즈힐링동물병원,37.56936272,127.0218255
양천구,목동,동물병원,토론토 동물병원,37.54502013,126.8597205
양천구,목동,애견미용,토론토동물병원,37.54502013,126.8597205
성북구,삼선동,애견미용,토미펫샵,37.58747304,127.0075989
강동구,성내동,애견미용,토브 펫 살롱,37.53235353,127.1204842
관악구,신림동,애견미용,투니애견미용실,37.48924276,126.9243295
은평구,구산동,애견미용,투숑펫살롱,37.60762081,126.9090302
관악구,신림동,애견미용,투퍼피,37.48864299,126.9251626
마포구,망원동,애견미용,트레밍MM,37.55443087,126.9009022
성북구,보문동,애견미용,트리몽(trimmong),37.5831199,127.0163868
용산구,한남동,애견미용,트리밍807,37.53667685,127.0028494
도봉구,창동,동물병원,트윈스동물병원,37.6453597,127.0308102
강남구,압구정,동물병원,튼튼동물병원,37.52622254,127.0215894
강서구,화곡동,애견미용,티엔독,37.53719342,126.8362614
광진구,군자동,동물병원,파라곤동물병원,37.54856796,127.0673298
양천구,신월동,애견미용,파란동물병원,37.5175676,126.8373887
양천구,신월동,동물병원,파란종합 동물병원,37.5175676,126.8373887
금천구,독산동,동물병원,파랑새동물병원,37.45830861,126.8966526
송파구,석촌동,애견미용,파래독뷰티샬롱,37.49897411,127.0996426
양천구,목동,동물병원,파리스동물병원,37.53435918,126.870059
강서구,화곡동,동물병원,파스텔동물병원,37.53978589,126.8315757
금천구,시흥동,애견미용,파트너펫,37.45288461,126.9029831
노원구,중계동,애견미용,파트라슈,37.6473167,127.0792195
서초구,잠원동,동물병원,파파동물병원,37.50878774,127.0006836
양천구,목동,동물병원,팜랜드동물병원,37.53283741,126.8655992
송파구,마천동,애견미용,패밀리앤퍼피,37.50021564,127.1443207
동대문구,전농동,애견미용,패션그루머,37.57825625,127.047367
마포구,창전동,애견미용,퍼베이비,37.54659367,126.9289326
용산구,용산동,동물병원,퍼스동물병원,37.54310081,126.9849424
성북구,장위동,동물병원,퍼스트동물병원,37.61916569,127.0494398
종로구,이화동,펫호텔,퍼플캣,37.57629973,127.0007845
강남구,신사동,애견미용,퍼플퍼피,37.52396086,127.0216441
서초구,방배동,애견미용,퍼피라인,37.49394694,126.987211
도봉구,방학동,애견미용,퍼피랜드,37.66666586,127.0314394
강남구,청담동,애견미용,퍼피랩 익스클루시브,37.52572594,127.0424616
송파구,장지동,애견미용,퍼피루스,37.48114967,127.1393371
강남구,삼성동,펫호텔,퍼피스쿨,37.51373337,127.0589904
강서구,화곡동,애견미용,퍼피스쿨(puppy school),37.54224543,126.8302394
강서구,내발산,펫호텔,퍼피스프링 강서점,37.5559015,126.8341752
관악구,신림동,펫호텔,퍼피앤커피,37.4814704,126.9265856
강서구,화곡동,애견미용,퍼피앤허니,37.54669711,126.8422995
강남구,삼성동,동물병원,퍼피즌동물병원,37.51319996,127.0401362
동대문구,답십리,애견미용,퍼피테일,37.57355392,127.0544001
송파구,잠실동,애견미용,퍼피파우더룸,37.50743257,127.0848878
은평구,대조동,애견미용,퍼피하우스,37.60845125,126.9199885
강남구,삼성동,애견미용,펌킨 펫하우스 청담,37.51809154,127.0510345
성북구,동소문,애견미용,페리독,37.59515043,127.0128829
강남구,역삼동,애견미용,페스츄리(PET'S TREE),37.49472239,127.0333474
양천구,신정동,동물병원,페토브 동물병원,37.51619092,126.8674475
동대문구,장안동,애견미용,"페트로(Petro, 동물병원)",37.56787428,127.0656174
동대문구,장안동,동물병원,페트로동물의료원,37.56787428,127.0656174
마포구,망원동,애견미용,펫 다이어리,37.55889878,126.897784
동대문구,답십리,애견미용,펫119,37.57153153,127.0533629
성동구,금호동,동물병원,펫365동물병원,37.54790949,127.0223954
노원구,중계동,동물병원,펫가든,37.64654838,127.0682
송파구,문정동,애견미용,펫가든 동물병원,37.49173857,127.1148613
송파구,문정동,동물병원,펫가든동물병원,37.49173857,127.1148613
용산구,용산동,애견미용,펫그라운드_해방촌,37.54343127,126.9845944
송파구,문정동,펫택시,펫도그 애견스쿨,37.48377812,127.1270706
용산구,효창동,동물병원,펫동물병원,37.53959717,126.9581926
마포구,대흥동,펫택시,펫드라이브,37.54923472,126.9413572
송파구,송파동,애견미용,펫디자이너 시나,37.50508239,127.1071924
광진구,화양동,펫택시,펫뜨락,37.5449871,127.072424
강서구,등촌동,애견미용,펫마인드,37.56125292,126.851107
강북구,수유동,애견미용,펫맘애,37.63511701,127.014703
중랑구,망우동,펫택시,펫메이트,37.59730007,127.0931827
강북구,수유동,펫택시,펫미업,37.62775514,127.0071356
서대문구,연희동,펫택시,펫배달,37.56152053,126.9266248
마포구,망원동,애견미용,펫버스,37.55601057,126.8949346
성동구,상왕십,애견미용,펫살롱,37.56936272,127.0218255
송파구,방이동,애견미용,펫살롱 헤아림,37.51353012,127.1171767
광진구,구의동,펫택시,펫스워드,37.54289441,127.0819718
강북구,미아동,펫호텔,펫시터(애견호텔)라울레미 하우스,37.62257861,127.0288251
도봉구,창동,펫택시,펫아찌펫아씨,37.64514792,127.0362595
동대문구,전농동,애견미용,펫아트만,37.58011217,127.0652466
강서구,방화동,펫택시,펫업,37.57212651,126.8192845
강북구,미아동,펫택시,펫을 부탁해,37.62301576,127.0276619
강남구,역삼동,펫택시,펫이동서비스,37.50233677,127.0259257
강동구,명일동,애견미용,펫츠미,37.54665651,127.1432697
강동구,천호동,펫택시,펫캡,37.54846618,127.1397183
강동구,명일동,애견미용,펫클럽,37.55012945,127.1432676
양천구,목동,펫택시,펫타고,37.53361871,126.8658536
강서구,화곡동,펫택시,펫타요 펫택시,37.5463169,126.8469682
중랑구,면목동,펫택시,펫택시,37.58949687,127.0825893
성북구,동선동,펫택시,펫택시타요펫,37.5958626,127.0134343
서초구,방배동,애견미용,펫테라피엣샘,37.49302505,126.9885199
송파구,송파동,펫택시,펫토,37.49954163,127.1120963
용산구,한남동,동물병원,펫토이동물병원,37.53350886,126.9987932
